Donor_Arr	Recipient_Arr	Region	Length	Psi	exclude
AR	TL	9	378	0.0135	N
AR	TL	9	126	0.0135	N
AR	TL	9	2207	0.0135	N
AR	TL	9	65	0.0135	N
AR	TL	9	141	0.0135	N
AR	TL	9	8	0.0135	N
AR	TL	9	192	0.0135	N
AR	TL	9	10	0.0135	N
AR	TL	9	5	0.0135	N
AR	TL	9	211	0.0135	N
AR	TL	9	29	0.0135	N
AR	TL	9	7	0.0135	N
AR	TL	9	4	0.0135	N
AR	TL	9	2	0.0135	N
AR	TL	9	2	0.0135	N
AR	TL	9	53	0.0135	N
AR	TL	9	8	0.0135	N
AR	TL	9	16	0.0135	N
AR	TL	9	200	0.0135	N
AR	TL	9	367	0.0135	N
AR	TL	9	188	0.0135	N
AR	TL	9	57	0.0135	N
AR	TL	9	6	0.0135	N
AR	TL	9	7	0.0135	N
AR	TL	9	7	0.0135	N
AR	TL	9	12	0.0135	N
AR	TL	9	208	0.0135	N
AR	TL	9	2	0.0135	N
AR	TL	9	3	0.0135	N
AR	TL	9	153	0.01574	N
AR	TL	9	35	0.01574	N
AR	TL	9	7	0.01574	N
AR	TL	9	27	0.01574	N
AR	TL	9	19	0.01574	N
AR	TL	9	34	0.01574	N
AR	TL	9	22	0.01574	N
AR	TL	9	2779	0.01574	N
AR	TL	9	48	0.01574	N
AR	TL	9	151	0.01574	N
AR	TL	9	41	0.01574	N
AR	TL	9	10	0.01574	N
AR	TL	9	12	0.01574	N
AR	TL	9	36	0.01574	N
AR	TL	9	71	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	285	0.01574	N
AR	TL	9	17	0.01574	N
AR	TL	9	42	0.01574	N
AR	TL	9	71	0.01574	N
AR	TL	9	10	0.01574	N
AR	TL	9	8	0.01574	N
AR	TL	9	12	0.01574	N
AR	TL	9	78	0.01574	N
AR	TL	9	32	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	76	0.01574	N
AR	TL	9	18	0.01574	N
AR	TL	9	15	0.01574	N
AR	TL	9	3	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	114	0.01574	N
AR	TL	9	403	0.01574	N
AR	TL	9	34	0.01574	N
AR	TL	9	149	0.01574	N
AR	TL	9	13	0.01574	N
AR	TL	9	270	0.01574	N
AR	TL	9	53	0.01574	N
AR	TL	9	6	0.01574	N
AR	TL	9	151	0.01574	N
AR	TL	9	19	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	10	0.01574	N
AR	TL	9	68	0.01574	N
AR	TL	9	1667	0.01574	N
AR	TL	9	3	0.01574	N
AR	TL	9	48	0.01574	N
AR	TL	9	9	0.01574	N
AR	TL	9	19	0.01574	N
AR	TL	9	267	0.01574	N
AR	TL	9	7	0.01574	N
AR	TL	9	13	0.01574	N
AR	TL	9	11	0.01574	N
AR	TL	9	81	0.01574	N
AR	TL	9	71	0.01574	N
AR	TL	9	3	0.01574	N
AR	TL	9	159	0.01574	N
AR	TL	9	5	0.01574	N
AR	TL	9	25	0.01574	N
AR	TL	9	16	0.01574	N
AR	TL	9	66	0.01574	N
AR	TL	9	6	0.01574	N
AR	TL	9	29	0.01574	N
AR	TL	9	4	0.01574	N
AR	TL	9	11	0.01574	N
AR	TL	9	33	0.01574	N
AR	TL	9	41	0.01574	N
AR	TL	9	41	0.01574	N
AR	TL	9	43	0.01574	N
AR	TL	9	126	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	3	0.01574	N
AR	TL	9	7	0.01574	N
AR	TL	9	88	0.01574	N
AR	TL	9	26	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	345	0.01574	N
AR	TL	9	15	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	17	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	52	0.01574	N
AR	TL	9	353	0.01574	N
AR	TL	9	16	0.01574	N
AR	TL	9	21	0.01574	N
AR	TL	9	161	0.01574	N
AR	TL	9	33	0.01574	N
AR	TL	9	20	0.01574	N
AR	TL	9	9	0.01574	N
AR	TL	9	5	0.01574	N
AR	TL	9	89	0.01574	N
AR	TL	9	117	0.01574	N
AR	TL	9	38	0.01574	N
AR	TL	9	869	0.01574	N
AR	TL	9	9	0.01574	N
AR	TL	9	5	0.01574	N
AR	TL	9	9	0.01574	N
AR	TL	9	12	0.01574	N
AR	TL	9	13	0.01574	N
AR	TL	9	86	0.01574	N
AR	TL	9	87	0.01574	N
AR	TL	9	4	0.01574	N
AR	TL	9	62	0.01574	N
AR	TL	9	21	0.01574	N
AR	TL	9	8	0.01574	N
AR	TL	9	17	0.01574	N
AR	TL	9	46	0.01574	N
AR	TL	9	13	0.01574	N
AR	TL	9	14	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	9	17	0.01574	N
AR	TL	9	47	0.01574	N
AR	TL	9	2	0.01574	N
AR	TL	10	11	0.01216	N
AR	TL	10	7	0.01216	N
AR	TL	10	49	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	6	0.01216	N
AR	TL	10	8	0.01216	N
AR	TL	10	92	0.01216	N
AR	TL	10	67	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	11	0.01216	N
AR	TL	10	193	0.01216	N
AR	TL	10	348	0.01216	N
AR	TL	10	17	0.01216	N
AR	TL	10	47	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	188	0.01216	N
AR	TL	10	38	0.01216	N
AR	TL	10	69	0.01216	N
AR	TL	10	161	0.01216	N
AR	TL	10	48	0.01216	N
AR	TL	10	22	0.01216	N
AR	TL	10	146	0.01216	N
AR	TL	10	11	0.01216	N
AR	TL	10	45	0.01216	N
AR	TL	10	86	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	16	0.01216	N
AR	TL	10	4	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	67	0.01216	N
AR	TL	10	52	0.01216	N
AR	TL	10	31	0.01216	N
AR	TL	10	29	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	173	0.01216	N
AR	TL	10	3	0.01216	N
AR	TL	10	164	0.01216	N
AR	TL	10	577	0.01216	N
AR	TL	10	750	0.01216	N
AR	TL	10	32	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	227	0.01216	N
AR	TL	10	7	0.01216	N
AR	TL	10	19	0.01216	N
AR	TL	10	5	0.01216	N
AR	TL	10	33	0.01216	N
AR	TL	10	660	0.01216	N
AR	TL	10	12	0.01216	N
AR	TL	10	4	0.01216	N
AR	TL	10	42	0.01216	N
AR	TL	10	73	0.01216	N
AR	TL	10	9	0.01216	N
AR	TL	10	46	0.01216	N
AR	TL	10	35	0.01216	N
AR	TL	10	12	0.01216	N
AR	TL	10	95	0.01216	N
AR	TL	10	948	0.01216	N
AR	TL	10	81	0.01216	N
AR	TL	10	99	0.01216	N
AR	TL	10	4	0.01216	N
AR	TL	10	171	0.01216	N
AR	TL	10	3	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	177	0.01216	N
AR	TL	10	2	0.01216	N
AR	TL	10	7	0.01216	N
AR	TL	10	220	0.01596	N
AR	TL	10	87	0.01596	N
AR	TL	10	3	0.01596	N
AR	TL	10	4	0.01596	N
AR	TL	10	73	0.01596	N
AR	TL	10	14	0.01596	N
AR	TL	10	2	0.01596	N
AR	TL	10	4	0.01596	N
AR	TL	10	71	0.01596	N
AR	TL	10	5	0.01596	N
AR	TL	10	2	0.01596	N
AR	TL	10	5	0.01596	N
AR	TL	10	67	0.01596	N
AR	TL	10	68	0.01596	N
AR	TL	10	709	0.01596	N
AR	TL	10	674	0.01596	N
AR	TL	10	41	0.01596	N
AR	TL	10	39	0.01596	N
AR	TL	10	101	0.01596	N
AR	TL	10	243	0.01596	N
AR	TL	10	64	0.01596	N
AR	TL	10	51	0.01596	N
AR	TL	10	15	0.01596	N
AR	TL	10	11	0.01596	N
AR	TL	10	54	0.01596	N
AR	TL	10	14	0.01596	N
AR	TL	10	7	0.01596	N
AR	TL	10	54	0.01596	N
AR	TL	10	29	0.01596	N
AR	TL	10	3	0.01596	N
AR	TL	10	7	0.01596	N
AR	TL	10	137	0.01596	N
AR	TL	10	128	0.01596	N
AR	TL	10	57	0.01596	N
AR	TL	10	286	0.01596	N
AR	TL	10	3	0.01596	N
AR	TL	10	15	0.01596	N
AR	TL	10	24	0.01596	N
AR	TL	10	5	0.01596	N
AR	TL	10	124	0.01596	N
AR	TL	10	33	0.01596	N
AR	TL	10	2	0.01596	N
AR	TL	10	2	0.01596	N
AR	TL	10	9	0.01596	N
AR	TL	10	305	0.01596	N
AR	TL	10	31	0.01596	N
AR	TL	10	48	0.01596	N
AR	TL	10	7	0.01596	N
AR	TL	10	30	0.01596	N
AR	TL	10	34	0.01596	N
AR	TL	10	3	0.01596	N
AR	TL	10	3	0.01596	N
AR	TL	10	24	0.01596	N
AR	TL	10	8	0.01596	N
AR	TL	10	73	0.01596	N
AR	TL	10	4	0.01596	N
AR	TL	10	13	0.01596	N
AR	TL	10	4	0.01596	N
AR	TL	10	4	0.01596	N
AR	TL	10	24	0.01596	N
AR	TL	10	4234	0.01596	N
AR	TL	10	100	0.01596	N
AR	TL	10	7	0.01596	N
AR	TL	10	10	0.01596	N
AR	TL	10	5	0.01596	N
AR	TL	10	38	0.01596	N
AR	TL	10	36	0.01596	N
AR	TL	10	12	0.01596	N
AR	TL	10	2	0.01596	N
AR	TL	10	160	0.01596	N
AR	TL	10	3	0.01596	N
AR	TL	10	125	0.01596	N
AR	TL	10	7	0.01596	N
AR	TL	10	7	0.01596	N
AR	TL	10	33	0.01596	N
AR	TL	10	142	0.01596	N
AR	TL	10	324	0.01596	N
AR	TL	10	34	0.01596	N
AR	TL	10	664	0.01596	N
AR	TL	10	30	0.01596	N
AR	TL	10	3033	0.01596	N
AR	TL	10	18	0.01596	N
AR	TL	10	8	0.01596	N
AR	TL	10	2	0.01596	N
AR	TL	10	1693	0.01596	N
AR	TL	10	3	0.01596	N
AR	TL	10	60	0.01596	N
AR	TL	10	4	0.01596	N
AR	TL	10	33	0.01596	N
AR	TL	10	122	0.01596	N
AR	TL	10	20	0.01596	N
AR	TL	10	2	0.01596	N
AR	TL	10	14	0.01596	N
AR	TL	10	146	0.01596	N
AR	TL	10	37	0.01596	N
AR	TL	11	96	0.01043	N
AR	TL	11	17	0.01043	N
AR	TL	11	199	0.01043	N
AR	TL	11	229	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	44	0.01043	N
AR	TL	11	7	0.01043	N
AR	TL	11	31	0.01043	N
AR	TL	11	1733	0.01043	N
AR	TL	11	79	0.01043	N
AR	TL	11	21	0.01043	N
AR	TL	11	12	0.01043	N
AR	TL	11	399	0.01043	N
AR	TL	11	25	0.01043	N
AR	TL	11	94	0.01043	N
AR	TL	11	5	0.01043	N
AR	TL	11	96	0.01043	N
AR	TL	11	2431	0.01043	N
AR	TL	11	37	0.01043	N
AR	TL	11	107	0.01043	N
AR	TL	11	19	0.01043	N
AR	TL	11	37	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	15	0.01043	N
AR	TL	11	4	0.01043	N
AR	TL	11	699	0.01043	N
AR	TL	11	187	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	533	0.01043	N
AR	TL	11	33	0.01043	N
AR	TL	11	1225	0.01043	N
AR	TL	11	37	0.01043	N
AR	TL	11	40	0.01043	N
AR	TL	11	819	0.01043	N
AR	TL	11	215	0.01043	N
AR	TL	11	577	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	1516	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	27	0.01043	N
AR	TL	11	5	0.01043	N
AR	TL	11	17	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	17	0.01043	N
AR	TL	11	93	0.01043	N
AR	TL	11	14	0.01043	N
AR	TL	11	147	0.01043	N
AR	TL	11	4	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	10	0.01043	N
AR	TL	11	66	0.01043	N
AR	TL	11	71	0.01043	N
AR	TL	11	903	0.01043	N
AR	TL	11	445	0.01043	N
AR	TL	11	3	0.01043	N
AR	TL	11	26	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	55	0.01043	N
AR	TL	11	2759	0.01043	N
AR	TL	11	16	0.01043	N
AR	TL	11	12	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	129	0.01043	N
AR	TL	11	29	0.01043	N
AR	TL	11	31	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	1998	0.01043	N
AR	TL	11	99	0.01043	N
AR	TL	11	545	0.01043	N
AR	TL	11	8	0.01043	N
AR	TL	11	9	0.01043	N
AR	TL	11	7	0.01043	N
AR	TL	11	219	0.01043	N
AR	TL	11	197	0.01043	N
AR	TL	11	290	0.01043	N
AR	TL	11	1072	0.01043	N
AR	TL	11	53	0.01043	N
AR	TL	11	415	0.01043	N
AR	TL	11	40	0.01043	N
AR	TL	11	94	0.01043	N
AR	TL	11	71	0.01043	N
AR	TL	11	111	0.01043	N
AR	TL	11	762	0.01043	N
AR	TL	11	5	0.01043	N
AR	TL	11	847	0.01043	N
AR	TL	11	18	0.01043	N
AR	TL	11	67	0.01043	N
AR	TL	11	7	0.01043	N
AR	TL	11	34	0.01043	N
AR	TL	11	822	0.01043	N
AR	TL	11	27	0.01043	N
AR	TL	11	80	0.01043	N
AR	TL	11	2	0.01043	N
AR	TL	11	17	0.01043	N
AR	TL	11	4	0.01167	N
AR	TL	11	40	0.01167	N
AR	TL	11	41	0.01167	N
AR	TL	11	88	0.01167	N
AR	TL	11	32	0.01167	N
AR	TL	11	7	0.01167	N
AR	TL	11	12	0.01167	N
AR	TL	11	4490	0.01167	N
AR	TL	11	296	0.01167	N
AR	TL	11	18	0.01167	N
AR	TL	11	13	0.01167	N
AR	TL	11	25	0.01167	N
AR	TL	11	424	0.01167	N
AR	TL	11	337	0.01167	N
AR	TL	11	364	0.01167	N
AR	TL	11	312	0.01167	N
AR	TL	11	62	0.01167	N
AR	TL	11	61	0.01167	N
AR	TL	11	112	0.01167	N
AR	TL	11	3	0.01167	N
AR	TL	11	2	0.01167	N
AR	TL	11	2	0.01167	N
AR	TL	11	429	0.01167	N
AR	TL	11	34	0.01167	N
AR	TL	11	27	0.01167	N
AR	TL	11	245	0.01167	N
AR	TL	11	3	0.01167	N
AR	TL	11	74	0.01167	N
AR	TL	11	1064	0.01167	N
AR	TL	11	11	0.01167	N
AR	TL	11	449	0.01167	N
AR	TL	11	187	0.01167	N
AR	TL	11	2	0.01167	N
AR	TL	11	963	0.01167	N
AR	TL	11	74	0.01167	N
AR	TL	11	24	0.01167	N
AR	TL	11	2	0.01167	N
AR	TL	11	35	0.01167	N
AR	TL	11	3	0.01167	N
AR	TL	11	41	0.01167	N
AR	TL	11	182	0.01167	N
AR	TL	11	57	0.01167	N
AR	TL	11	25	0.01167	N
AR	TL	11	821	0.01167	N
AR	TL	11	21	0.01167	N
AR	TL	11	339	0.01167	N
AR	TL	11	8	0.01167	N
AR	TL	11	26	0.01167	N
AR	TL	11	97	0.01167	N
AR	TL	11	21	0.01167	N
AR	TL	11	14	0.01167	N
AR	TL	11	122	0.01167	N
AR	TL	11	72	0.01167	N
AR	TL	11	4	0.01167	N
AR	TL	11	29	0.01167	N
AR	TL	11	31	0.01167	N
AR	TL	11	1385	0.01167	N
AR	TL	11	2	0.01167	N
AR	TL	11	971	0.01167	N
AR	TL	11	60	0.01167	N
AR	TL	11	295	0.01167	N
AR	TL	11	11	0.01167	N
AR	TL	11	3	0.01167	N
AR	TL	11	90	0.01167	N
AR	TL	11	486	0.01167	N
AR	TL	11	5	0.01167	N
AR	TL	11	8	0.01167	N
AR	TL	11	6	0.01167	N
AR	TL	11	13	0.01167	N
AR	TL	11	42	0.01167	N
AR	TL	11	40	0.01167	N
AR	TL	11	27	0.01167	N
AR	TL	11	7	0.01167	N
AR	TL	11	74	0.01167	N
AR	TL	11	5	0.01167	N
AR	TL	11	4	0.01167	N
AR	TL	11	107	0.01167	N
AR	TL	11	125	0.01167	N
AR	TL	11	143	0.01167	N
AR	TL	11	96	0.01167	N
AR	TL	11	13	0.01167	N
AR	TL	11	7	0.01167	N
AR	TL	11	2	0.00864	N
AR	TL	11	2	0.00864	N
AR	TL	11	94	0.00864	N
AR	TL	11	13	0.00864	N
AR	TL	11	747	0.00864	N
AR	TL	11	402	0.00864	N
AR	TL	11	4788	0.00864	N
AR	TL	11	686	0.00864	N
AR	TL	11	44	0.00864	N
AR	TL	11	161	0.00864	N
AR	TL	11	753	0.00864	N
AR	TL	11	2	0.00864	N
AR	TL	11	31	0.00864	N
AR	TL	11	115	0.00864	N
AR	TL	11	182	0.00864	N
AR	TL	11	3387	0.00864	N
AR	TL	11	90	0.00864	N
AR	TL	11	2	0.00864	N
AR	TL	11	195	0.00864	N
AR	TL	11	79	0.00864	N
AR	TL	11	91	0.00864	N
AR	TL	11	2	0.00864	N
AR	TL	11	176	0.00864	N
AR	TL	11	2671	0.00864	N
AR	TL	11	35	0.00864	N
AR	TL	11	2	0.00864	N
AR	TL	11	358	0.00864	N
AR	TL	11	7	0.00864	N
AR	TL	11	237	0.00864	N
AR	TL	11	802	0.00864	N
AR	TL	11	51	0.00864	N
AR	TL	11	2	0.00864	N
AR	TL	11	3040	0.00864	N
AR	TL	11	341	0.00864	N
AR	TL	11	1189	0.00864	N
AR	TL	11	989	0.00864	N
AR	TL	11	36	0.00864	N
AR	TL	11	316	0.00864	N
AR	TL	11	16	0.00864	N
AR	TL	11	370	0.00864	N
AR	TL	11	166	0.00864	N
AR	TL	11	29	0.00864	N
AR	TL	11	1170	0.00864	N
AR	TL	11	32	0.00864	N
AR	TL	11	12	0.00864	N
AR	TL	11	280	0.00864	N
AR	TL	11	3	0.00864	N
AR	TL	11	93	0.00864	N
AR	TL	11	360	0.00864	N
AR	TL	11	508	0.00864	N
AR	TL	11	2	0.00864	N
AR	TL	11	3374	0.00864	N
AR	TL	11	583	0.00864	N
AR	TL	11	353	0.00864	N
AR	TL	11	338	0.00864	N
AR	TL	11	477	0.00864	N
AR	TL	11	25	0.00864	N
AR	TL	11	25	0.00864	N
AR	TL	11	85	0.00864	N
AR	TL	11	2339	0.00864	N
AR	TL	11	175	0.00864	N
AR	TL	11	192	0.00864	N
AR	TL	11	113	0.00864	N
AR	TL	11	197	0.00864	N
AR	TL	11	60	0.00864	N
AR	TL	11	326	0.00864	N
AR	TL	11	2	0.00864	N
AR	TL	11	2	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	6	0.00901	N
AR	TL	11	210	0.00901	N
AR	TL	11	39	0.00901	N
AR	TL	11	28	0.00901	N
AR	TL	11	278	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	40	0.00901	N
AR	TL	11	1080	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	20	0.00901	N
AR	TL	11	68	0.00901	N
AR	TL	11	18	0.00901	N
AR	TL	11	16	0.00901	N
AR	TL	11	3	0.00901	N
AR	TL	11	58	0.00901	N
AR	TL	11	251	0.00901	N
AR	TL	11	43	0.00901	N
AR	TL	11	44	0.00901	N
AR	TL	11	10	0.00901	N
AR	TL	11	109	0.00901	N
AR	TL	11	1008	0.00901	N
AR	TL	11	123	0.00901	N
AR	TL	11	628	0.00901	N
AR	TL	11	674	0.00901	N
AR	TL	11	37	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	392	0.00901	N
AR	TL	11	8	0.00901	N
AR	TL	11	456	0.00901	N
AR	TL	11	379	0.00901	N
AR	TL	11	11	0.00901	N
AR	TL	11	4	0.00901	N
AR	TL	11	6	0.00901	N
AR	TL	11	26	0.00901	N
AR	TL	11	140	0.00901	N
AR	TL	11	68	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	7	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	133	0.00901	N
AR	TL	11	2352	0.00901	N
AR	TL	11	531	0.00901	N
AR	TL	11	325	0.00901	N
AR	TL	11	533	0.00901	N
AR	TL	11	80	0.00901	N
AR	TL	11	80	0.00901	N
AR	TL	11	55	0.00901	N
AR	TL	11	36	0.00901	N
AR	TL	11	197	0.00901	N
AR	TL	11	3	0.00901	N
AR	TL	11	14	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	4	0.00901	N
AR	TL	11	21	0.00901	N
AR	TL	11	110	0.00901	N
AR	TL	11	2	0.00901	N
AR	TL	11	85	0.00816	N
AR	TL	11	3	0.00816	N
AR	TL	11	16	0.00816	N
AR	TL	11	5	0.00816	N
AR	TL	11	67	0.00816	N
AR	TL	11	677	0.00816	N
AR	TL	11	252	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	3	0.00816	N
AR	TL	11	5	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	774	0.00816	N
AR	TL	11	72	0.00816	N
AR	TL	11	38	0.00816	N
AR	TL	11	273	0.00816	N
AR	TL	11	3	0.00816	N
AR	TL	11	4	0.00816	N
AR	TL	11	152	0.00816	N
AR	TL	11	126	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	695	0.00816	N
AR	TL	11	3	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	221	0.00816	N
AR	TL	11	43	0.00816	N
AR	TL	11	105	0.00816	N
AR	TL	11	106	0.00816	N
AR	TL	11	36	0.00816	N
AR	TL	11	172	0.00816	N
AR	TL	11	98	0.00816	N
AR	TL	11	4	0.00816	N
AR	TL	11	27	0.00816	N
AR	TL	11	126	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	51	0.00816	N
AR	TL	11	1313	0.00816	N
AR	TL	11	26	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	26	0.00816	N
AR	TL	11	84	0.00816	N
AR	TL	11	3969	0.00816	N
AR	TL	11	278	0.00816	N
AR	TL	11	635	0.00816	N
AR	TL	11	3	0.00816	N
AR	TL	11	3	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	90	0.00816	N
AR	TL	11	87	0.00816	N
AR	TL	11	1276	0.00816	N
AR	TL	11	245	0.00816	N
AR	TL	11	91	0.00816	N
AR	TL	11	10	0.00816	N
AR	TL	11	194	0.00816	N
AR	TL	11	10	0.00816	N
AR	TL	11	366	0.00816	N
AR	TL	11	245	0.00816	N
AR	TL	11	6	0.00816	N
AR	TL	11	4	0.00816	N
AR	TL	11	244	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	10	0.00816	N
AR	TL	11	538	0.00816	N
AR	TL	11	59	0.00816	N
AR	TL	11	423	0.00816	N
AR	TL	11	398	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	354	0.00816	N
AR	TL	11	537	0.00816	N
AR	TL	11	37	0.00816	N
AR	TL	11	8	0.00816	N
AR	TL	11	58	0.00816	N
AR	TL	11	3	0.00816	N
AR	TL	11	118	0.00816	N
AR	TL	11	3	0.00816	N
AR	TL	11	13	0.00816	N
AR	TL	11	814	0.00816	N
AR	TL	11	30	0.00816	N
AR	TL	11	36	0.00816	N
AR	TL	11	459	0.00816	N
AR	TL	11	1459	0.00816	N
AR	TL	11	191	0.00816	N
AR	TL	11	803	0.00816	N
AR	TL	11	73	0.00816	N
AR	TL	11	1212	0.00816	N
AR	TL	11	76	0.00816	N
AR	TL	11	22	0.00816	N
AR	TL	11	1102	0.00816	N
AR	TL	11	198	0.00816	N
AR	TL	11	356	0.00816	N
AR	TL	11	69	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	122	0.00816	N
AR	TL	11	2	0.00816	N
AR	TL	11	2575	0.00816	N
AR	TL	11	30	0.00816	N
AR	TL	12	136	0.00983	N
AR	TL	12	2	0.00983	N
AR	TL	12	49	0.00983	N
AR	TL	12	33	0.00983	N
AR	TL	12	794	0.00983	N
AR	TL	12	417	0.00983	N
AR	TL	12	29	0.00983	N
AR	TL	12	11	0.00983	N
AR	TL	12	25	0.00983	N
AR	TL	12	1524	0.00983	N
AR	TL	12	9	0.00983	N
AR	TL	12	94	0.00983	N
AR	TL	12	5	0.00983	N
AR	TL	12	191	0.00983	N
AR	TL	12	499	0.00983	N
AR	TL	12	222	0.00983	N
AR	TL	12	2	0.00983	N
AR	TL	12	36	0.00983	N
AR	TL	12	130	0.00983	N
AR	TL	12	44	0.00983	N
AR	TL	12	156	0.00983	N
AR	TL	12	554	0.00983	N
AR	TL	12	106	0.00983	N
AR	TL	12	2	0.00983	N
AR	TL	12	1109	0.00983	N
AR	TL	12	3890	0.00983	N
AR	TL	12	76	0.00983	N
AR	TL	12	6	0.00983	N
AR	TL	12	266	0.00983	N
AR	TL	12	332	0.00983	N
AR	TL	12	193	0.00983	N
AR	TL	12	190	0.00983	N
AR	TL	12	201	0.00983	N
AR	TL	12	227	0.00983	N
AR	TL	12	381	0.00983	N
AR	TL	12	31	0.00983	N
AR	TL	12	5	0.00983	N
AR	TL	12	2	0.00983	N
AR	TL	12	4	0.00983	N
AR	TL	12	38	0.00983	N
AR	TL	12	302	0.00983	N
AR	TL	12	3	0.00983	N
AR	TL	12	66	0.00983	N
AR	TL	12	10	0.00983	N
AR	TL	12	9	0.00983	N
AR	TL	12	7	0.00983	N
AR	TL	12	311	0.00983	N
AR	TL	12	215	0.00983	N
AR	TL	12	35	0.00983	N
AR	TL	12	27	0.00983	N
AR	TL	12	112	0.00983	N
AR	TL	12	2	0.00983	N
AR	TL	12	85	0.00983	N
AR	TL	12	7	0.00983	N
AR	TL	12	2381	0.00983	N
AR	TL	12	39	0.00983	N
AR	TL	12	11	0.00983	N
AR	TL	12	118	0.00983	N
AR	TL	12	2428	0.00983	N
AR	TL	12	120	0.00983	N
AR	TL	12	104	0.00983	N
AR	TL	12	19	0.00983	N
AR	TL	12	1908	0.00983	N
AR	TL	12	52	0.00983	N
AR	TL	12	5	0.00983	N
AR	TL	12	7	0.00983	N
AR	TL	12	135	0.00983	N
AR	TL	12	3347	0.00983	N
AR	TL	12	8	0.00983	N
AR	TL	12	558	0.00983	N
AR	TL	12	113	0.00983	N
AR	TL	12	3	0.00983	N
AR	TL	12	222	0.00983	N
AR	TL	12	8	0.00983	N
AR	TL	12	179	0.00983	N
AR	TL	12	11	0.00983	N
AR	TL	12	78	0.00983	N
AR	TL	12	2637	0.00983	N
AR	TL	12	983	0.00983	N
AR	TL	12	26	0.00983	N
AR	TL	12	178	0.00983	N
AR	TL	12	2	0.00983	N
AR	TL	12	276	0.00983	N
AR	TL	12	62	0.00983	N
AR	TL	12	396	0.00983	N
AR	TL	12	69	0.00983	N
AR	TL	12	256	0.00983	N
AR	TL	12	19	0.00983	N
AR	TL	12	696	0.00983	N
AR	TL	12	108	0.00983	N
AR	TL	12	106	0.00983	N
AR	TL	12	136	0.00983	N
AR	TL	12	3	0.00983	N
AR	TL	12	190	0.00983	N
AR	TL	12	571	0.00983	N
AR	TL	12	48	0.00983	N
AR	TL	12	18	0.00983	N
AR	TL	12	171	0.00983	N
AR	TL	12	3	0.00983	N
AR	TL	12	14	0.00983	N
AR	TL	12	18	0.00983	N
AR	TL	12	45	0.00983	N
AR	TL	12	441	0.00983	N
AR	TL	12	159	0.00983	N
AR	TL	12	289	0.00983	N
AR	TL	12	67	0.00983	N
AR	TL	13	868	0.00931	N
AR	TL	13	5	0.00931	N
AR	TL	13	358	0.00931	N
AR	TL	13	4	0.00931	N
AR	TL	13	1089	0.00931	N
AR	TL	13	53	0.00931	N
AR	TL	13	48	0.00931	N
